X,Y,OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE
-81.2677502,36.05717806,22993,9702,"Boomer Volunteer Fire Department, Inc.",1,5990 S. NC 18 Hwy.,Boomer,NC,Wilkes,28606,36.06,-81.27
-81.68519697,36.21917882,22994,9503,Boone Fire Department,1,721 West King Street,Boone,NC,Watauga,28607,36.22,-81.69
-81.65336321,36.20258316,22995,9503,Boone Fire Department,2,1075 State Farm Road,Boone,NC,Watauga,28607,36.20,-81.65
-81.60665708,36.19583549,22996,9503,Boone Fire Department,3,3228 Bamboo Road,Boone,NC,Watauga,28607,36.20,-81.61
-78.9361,35.4202,22997,4317,"Boone Trail Emergency Services, Inc.",1,7016 US 421 N,Lillington,NC,Harnett,27546,35.42,-78.94
-79.0252,35.4372,22998,4317,"Boone Trail Emergency Services, Inc.",2,12140 US 421 N,Broadway,NC,Harnett,27505,35.44,-79.03
-80.51756532,35.56103166,22999,8041,"Bostian Heights Fire Department, Inc.",1,8211 Old Concord Rd,Salisbury,NC,Rowan,28146,35.56,-80.52
-81.83622915,35.36336377,23000,8101,Bostic Volunteer Fire Department,1,181 North Main Street,Bostic,NC,Rutherford,28018,35.36,-81.84
-82.267749,36.036008,23001,6106,"Bradshaw Volunteer Fire and Rescue, Inc.",1,4256 NC 197 Hwy,Green Mountain,NC,Mitchell,28740,36.04,-82.27
-78.55283603,36.10729535,23002,3914,Brassfield Volunteer Fire Department,1,1680 NC Hwy 96 ,Franklinton,NC,Granville,27525,36.11,-78.55
-81.78048542,35.64248203,23003,1275,"Brendletown Fire Protection and Rescue Association, Inc.",1,5157 US Hwy 64,Morganton,NC,Burke,28655,35.64,-81.78
-81.7828,35.65974359,23004,1275,"Brendletown Fire Protection and Rescue Association, Inc.",2,3646 Bennet Road,Morganton,NC,Burke,28655,35.66,-81.78
-82.7365,35.2344,23005,8802,Brevard Fire Dept.,1,95 West Main Street,Brevard,NC,Transylvania,28712,35.23,-82.74
-78.96177048,34.5474265,23006,7803,"Britts Township Volunteer Fire Department, Inc.",1,9529 NC 72 E,Lumberton,NC,Robeson,28358,34.55,-78.96
-76.9395,34.7254,23007,1613,Broad & Gales Creek Community Association,1,3010 NC 24 Hwy,Newport,NC,Carteret,28570,34.73,-76.94
-82.2575,35.5102,23008,1124,"Broad River Volunteer Fire and Rescue Department, Inc.",1,44 Broad River VFD Rd.,Black Mountain,NC,Buncombe,28711,35.51,-82.26
-82.2591,35.4721,23009,1124,"Broad River Volunteer Fire and Rescue Department, Inc.",2,525 Shumont Road,Black Mountain,NC,Buncombe,28711,35.47,-82.26
-82.2592,35.5465,23010,1124,"Broad River Volunteer Fire and Rescue Department, Inc.",3,2098 NC Hwy 9,Black Mountain,NC,Buncombe,28711,35.55,-82.26
-81.11330729,36.15305311,23011,9703,"Broadway Fire Department, Inc.",1,1690 Statesville Road,North Wilkesboro,NC,Wilkes,28659,36.15,-81.11
-78.24880303,35.43077868,23012,5107,"Brogden Rural Fire Department, Inc.",1,7236 Brogden Road,Smithfield,NC,Johnston,27577,35.43,-78.25
-78.70132834,34.28763795,23013,2403,"Brunswick Volunteer Fire Department, Inc.",1,1465 Vinson Blvd,Brunswick,NC,Columbus,28424,34.29,-78.70
-78.7326,34.3421,23014,2403,"Brunswick Volunteer Fire Department, Inc.",2,626 Sunset Terrace Ave ,Whiteville,NC,Columbus,28424,34.34,-78.73
-81.12003219,36.07246559,23015,9727,"Brushy Mountain Voluntary Fire Department, Inc.",1,7990 Brushy Mountain Rd.,Moravian Falls,NC,Wilkes,28654,36.07,-81.12
-83.44557648,35.42703006,23016,8701,Bryson City Fire Department,1,150 Main Street,Bryson City,NC,Swain,28713,35.43,-83.45
-80.86363168,36.08854939,23017,9921,"Buck Shoals Volunteer Fire Department, Inc.",1,6100 Windsor Road,Hamptonville,NC,Yadkin,27020,36.09,-80.86
-80.90354,36.091297,23018,9921,"Buck Shoals Volunteer Fire Department, Inc.",2,5145 Somers Road,Hamptonville ,NC,Yadkin,27020,36.09,-80.90
-78.41077125,34.37364061,23019,2404,"Buckhead Volunteer Fire Department and Rescue Squad, Inc.",1,6810 Old Lake Rd ,Bolton,NC,Columbus,28423,34.37,-78.41
-78.73703411,35.40539944,23020,4304,"Buies Creek Rural Fire Department, Incorporated",1,112 Marshbanks St,Lillington,NC,Harnett,27546,35.41,-78.74
-82.1940502,36.10543499,23021,6102,"Buladean Fire Department, Inc.",1,28 Firehouse Road,Bakersville,NC,Mitchell,28705,36.11,-82.19
-77.7896,35.5296,23022,4002,"Bull Head Rural Fire Association, Inc.",1,7553 Highway 58 North,Stantonsburg,NC,Greene,27883,35.53,-77.79
-78.5453469,36.49089414,23023,3902,Bullock Volunteer Fire Department,1,8677 US Hwy 15 North,Bullock,NC,Granville,27507,36.49,-78.55
-78.24819615,35.95641712,23024,3501,"Bunn Rural Fire Association, Incorporated of Bunn, N.C.",1,505 Main St,Bunn,NC,Franklin,27508,35.96,-78.25
-78.34396012,35.97399162,23025,3501,"Bunn Rural Fire Association, Incorporated of Bunn, N.C.",2,2882 NC 98 W,Louisburg,NC,Franklin,27549,35.97,-78.34
-78.21040729,35.96946527,23026,3501,"Bunn Rural Fire Association, Incorporated of Bunn, N.C.",3,1520 Baptist Rd,Bunn,NC,Franklin,27508,35.97,-78.21
-78.7816,35.3074,23027,4310,"Bunnlevel Volunteer Fire Department, Inc.",1,6825 US 401 S,Bunnlevel,NC,Harnett,28323,35.31,-78.78
-76.95012146,35.52778608,23028,713,"Bunyan Volunteer Fire Department, Inc.",1,8264 Broad Creek Rd.,Washington,NC,Beaufort,27889,35.53,-76.95
-77.9261,34.5526,23029,7102,Burgaw Fire Department,1,109 N Walker St.,Burgaw,NC,Pender,28425,34.55,-77.93
-79.438,36.0959,23030,102,Burlington Fire Department,1,215 South Church Street,Burlington,NC,Alamance,27215,36.10,-79.44
-79.42394484,36.08286127,23031,102,Burlington Fire Department,2,1136 East Webb Street,Burlington,NC,Alamance,27215,36.08,-79.42
-79.40416245,36.10598298,23032,102,Burlington Fire Department,3,1906 Wlkins Street,Burlington,NC,Alamance,27215,36.11,-79.40
-79.48883563,36.08022658,23033,102,Burlington Fire Department,4,2743 South Church St.,Burlington,NC,Alamance,27215,36.08,-79.49
-79.44833065,36.05986326,23034,102,Burlington Fire Department,5,1575 Industry Drive,Burlington,NC,Alamance,27215,36.06,-79.45
-79.51534939,36.06120968,23035,102,Burlington Fire Department,6,3644 Bonnar Bridge Parkway,Burlington,NC,Alamance,27215,36.06,-79.52
-83.4774,35.2375,23036,5707,"Burningtown-Iotla Volunteer Fire & Rescue, Inc.",1,30 Daves Creek Road,Franklin,NC,Macon,28734,35.24,-83.48
-83.4257,35.22373,23037,5707,"Burningtown-Iotla Volunteer Fire & Rescue, Inc.",2,2016 Iotla Church Road,Franklin,NC,Macon,28734,35.22,-83.43
-80.24429615,35.11310532,23038,402,"Burnsville Fire and Rescue Ambulance Service, Inc.",1,13380 Hwy 742 N,Polkton,NC,Anson,28135,35.11,-80.24
-82.30635,35.91314,23039,10011,"Burnsville Volunteer Fire Department, Inc.",1,305 Pineola Street,Burnsville,NC,Yancey,28714,35.91,-82.31
-79.14319808,34.73411043,23040,7818,Burnt Swamp- Philadelphus Rural Fire Department,4,54 Fire Department Rd,Red Springs,NC,Robeson,28377,34.73,-79.14
-78.76463522,36.13977942,23041,3903,Butner Public Safety,1,611 Central Ave.,Butner,NC,Granville,27509,36.14,-78.76
-75.52782227,35.26485916,23042,2802,"Buxton Fire Prevention Association, Inc.",1,47095 NC Hwy 12,Buxton,NC,Dare,27920,35.26,-75.53
-80.77625516,36.28245243,23043,8665,"C. C. Camp Volunteer Fire Department, Inc.",1,1971 CC Camp Road,Elkin,NC,Surry,28621,36.28,-80.78
-80.747,36.29910489,23044,8665,"C. C. Camp Volunteer Fire Department, Inc.",2,9259 NC 268 Hwy.,Elkin,NC,Surry,28621,36.30,-80.75
-78.56668344,33.89295992,23045,1003,"Calabash Fire Department, Inc.",1,892 Persimmon Rd,Calabash,NC,Brunswick,28467,33.89,-78.57
-78.57517711,33.95371844,23046,1003,"Calabash Fire Department, Inc.",2,8995 No. 5 School Rd,Calabash,NC,Brunswick,28467,33.95,-78.58
-79.01491149,36.18746795,23047,6809,"Caldwell Fire Department, Inc.",1,7020 Guess Road,Rougemont,NC,Orange,27572,36.19,-79.01
-79.0237,36.1476,23048,6809,"Caldwell Fire Department, Inc.",2,3726 Hunt Road,Hillsborough,NC,Orange,27278,36.15,-79.02
-78.10551265,35.15316053,23049,3103,"Calypso Volunteer Fire Department, Inc.",1,109 S E Center St,Calypso,NC,Duplin,28325,35.15,-78.11
-79.2715,35.3268,23050,6322,"Cameron Rural Fire Department, Inc.",1,170 Red Hill Rd,Cameron,NC,Moore,28326,35.33,-79.27
-83.02504443,35.2640219,23051,5004,Canada Volunteer Fire Department,1,149 Charley's Creek Road,Tuckasegee,NC,Jackson,28783,35.26,-83.03
-79.7469,35.2972,23052,6205,Candor Volunteer Fire Department,1,215 North School Street,Candor,NC,Montgomery,27229,35.30,-79.75
-82.84017988,35.53287025,23053,4401,Canton Fire Department,1,21 Adams Street,Canton,NC,Haywood,28716,35.53,-82.84
-79.0584249,35.46296314,23054,5301,"Cape Fear Rural Fire Department, Inc.",1,100 Johnson St.,Sanford,NC,Lee,27330,35.46,-79.06
-79.05364676,35.49872923,23055,5301,"Cape Fear Rural Fire Department, Inc.",2,5713 Buckhorn Rd,Sanford,NC,Lee,27330,35.50,-79.05
-77.90667318,34.03622227,23056,6501,Carolina Beach Fire Department,1,9 S Dow  Rd,Carolina Beach,NC,New Hanover,28428,34.04,-77.91
-77.26265172,35.71718258,23057,7423,"Carolina Township Volunteer Fire Department, Inc.",1,3624 NC 30,Stokes,NC,Pitt,27884,35.72,-77.26
-77.2315,35.7536,23058,7423,"Carolina Township Volunteer Fire Department, Inc.",2,4371 NC 903 N,Robersonville,NC,Pitt,27871,35.75,-77.23
-79.11692449,35.41516231,23059,5307,"Carolina Trace Volunteer Fire Department, Inc.",1,37-A Indian Trail,Sanford,NC,Lee,27332,35.42,-79.12
-80.83127995,35.03702853,23060,6001,"Carolina Volunteer Fire Department, Inc.",1,9937 Providence Road West,Charlotte,NC,Mecklenburg,28277,35.04,-80.83
-75.86548355,36.51709784,23061,2705,"Carova Beach Volunteer Fire and Rescue, Inc.",1,2169 Ocean Pearl Road,Corolla,NC,Currituck,27927,36.52,-75.87
-79.07787854,35.91187407,23062,6801,Carrboro Fire Department,1,301 West Main Street,Carrboro,NC,Orange,27510,35.91,-79.08
-79.08337703,35.94533965,23063,6801,Carrboro Fire Department,2,1411 Homestead Rd,Chapel Hill,NC,Orange,27516,35.95,-79.08
-79.40629271,35.32776102,23064,6331,Carthage Fire Department,1,4396 Hwy 15-501,Carthage,NC,Moore,28327,35.33,-79.41
-79.40750594,35.46713349,23065,6331,Carthage Fire Department,2,2024 Glendon Carthage Road,Carthage,NC,Moore,28327,35.47,-79.41
-78.43767469,34.4397177,23066,911,"Carvers Creek Volunteer Fire Department, Inc.",1,2095 S. Elwell Ferry Rd,Council,NC,Bladen,28434,34.44,-78.44
-78.77281691,35.81872555,23067,9203,Cary Fire Department,1,1501 N Harrison Ave,Cary,NC,Wake,27513,35.82,-78.77
-78.768121,35.792262,23068,9203,Cary Fire Department,2,601 E. Chatham Street,Cary,NC,Wake,27511,35.79,-78.77
-78.779861,35.741843,23069,9203,Cary Fire Department,3,1807 Kildaire Farm Rd,Cary,NC,Wake,27511,35.74,-78.78
-78.80705749,35.7698913,23070,9203,Cary Fire Department,4,1401 Old Apex Rd,Cary,NC,Wake,27511,35.77,-78.81
-78.85177125,35.78921724,23071,9203,Cary Fire Department,5,2101 High House Rd,Cary,NC,Wake,27513,35.79,-78.85
-78.78811417,35.70265586,23072,9203,Cary Fire Department,6,3609 Ten-Ten Rd,Cary,NC,Wake,27518,35.70,-78.79
-78.87595668,35.82438707,23073,9203,Cary Fire Department,7,6900 Carpenter Fire Station Rd,Cary,NC,Wake,27519,35.82,-78.88
-78.902564,35.812593,23074,9203,Cary Fire Department,8,408 Mills Park Drive,Cary,NC,Wake,27511,35.81,-78.90
-78.764708,35.777222,23075,9203,Cary Fire Department,9,875 SE Maynard Road,Cary,NC,Wake,27511,35.78,-78.76
-81.61839848,35.51176636,23076,2305,"Casar Volunteer Fire Department, Inc.",1,5765 Casar Road,Casar,NC,Cleveland,28020,35.51,-81.62
-83.10671073,35.1124,23077,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",1,579 Frank Allen Rd,Cashiers,NC,Jackson,28717,35.11,-83.11
-83.13408886,35.18791315,23078,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",2,19 Catfish Run,Glenville,NC,Jackson,28736,35.19,-83.13
-83.03809808,35.11851224,23079,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",3,4323 Hwy. 64 East Sapphire,Sapphire,NC,Jackson,28774,35.12,-83.04
-83.17244781,35.1596978,23080,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",4,3590 Yellow Mountian Road,Cullowhee,NC,Jackson,28723,35.16,-83.17
-83.1210165,35.13056142,23081,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",5,97 N. Norton Rd,Cashiers,NC,Jackson,28717,35.13,-83.12
-83.0472,35.1685,23082,5001,"Cashiers-Glenville Volunteer Fire Department, Inc.",6,1416 Flat Creek Rd.,Glenville,NC,Jackson,28736,35.17,-83.05
-78.05773259,36.08089567,23083,6403,"Castalia Volunteer Fire Department, Inc.",1,11065 Lancaster Store Road,Castalia,NC,Nash,27816,36.08,-78.06
-77.99048927,36.09046936,23084,6403,"Castalia Volunteer Fire Department, Inc.",2,3868 Taylor's Gin Road,Nashville,NC,Nash,27856,36.09,-77.99
-77.901,34.3499,23085,6502,"Castle Hayne Volunteer Fire Department, Inc.",1,5311 Castle Hayne Rd,Castle Hayne,NC,New Hanover,28429,34.35,-77.90
-77.6756,35.5356,23086,4003,"Castoria Rural Fire Association, Incorporated",1,5118 Hwy 91,Snow Hill,NC,Greene,28580,35.54,-77.68
-79.50375314,36.3892119,23087,1701,"Casville Volunteer Fire Department, Inc.",1,10886 US Hwy 158 W,Ruffin,NC,Caswell,27326,36.39,-79.50
-81.07544833,35.7090903,23088,1802,"Catawba Volunteer Fire Department, Inc.",1,108 N Main St ,Catawba,NC,Catawba,28609,35.71,-81.08
-79.20859119,36.18277752,23089,6808,"Cedar Grove Fire Department, Inc.",1,5912 Pentecost Road,Cedar Grove,NC,Orange,27231,36.18,-79.21
-79.128987,36.204668,23090,6808,"Cedar Grove Fire Department, Inc.",2,720 Hawkins Rd,Cedar Grove,NC,Orange,27231,36.20,-79.13
-76.299,34.9747,23091,1617,Cedar Island Community Center and Volunteer Fire Department,1,2208 Cedar Isl. Rd,Cedar Island,NC,Carteret,28520,34.97,-76.30
-82.6465,35.1484,23092,8812,"Cedar Mountain Volunteer Fire Rescue, Inc.",1,8725 Cascade Lake Road,Cedar Mountain,NC,Transylvania,28718,35.15,-82.65
-79.04745557,36.45679061,23093,7306,Ceffo Volunteer Fire and Rescue Department,1,1291 Concord-Ceffo Road,Roxboro,NC,Person,27574,36.46,-79.05
-79.04416523,36.54215239,23094,7306,Ceffo Volunteer Fire and Rescue Department,2,625 Ephesus Church Rd,Semora,NC,Person,27343,36.54,-79.04
-76.65521149,36.22619304,23095,2101,Center Hill-Cross Roads Fire District.,1,105 Center Hill Rd,Tyner,NC,Chowan,27980,36.23,-76.66
-82.855533,35.50443582,23096,4402,"Center Pigeon Volunteer Fire Department, Incorporated",1,2412 Pisgah Drive,Canton,NC,Haywood,28716,35.50,-82.86
-80.1187,35.2232,23097,8406,"Center Rural Volunteer Fire and Rescue Department, Inc.",1,116 South Main St. ,Norwood,NC,Stanly,28128,35.22,-80.12
-80.1197,35.2607,23098,8406,"Center Rural Volunteer Fire and Rescue Department, Inc.",2,16161 Indian Mound Rd,Norwood,NC,Stanly,28128,35.26,-80.12
-80.63328198,35.92192623,23099,3013,"Center Volunteer Fire Department, Inc.",1,2265 US Hwy. 64 West,Mocksville,NC,Davie,27028,35.92,-80.63
-81.173,35.9215,23100,206,"Central Alexander Fire Department, Inc.",1,173 Emergency Street,Taylorsville,NC,Alexander,28681,35.92,-81.17
-80.2187,35.78758242,23101,2902,"Central Fire Department of Davidson County, Inc.",1,572 Becks Church Road,Lexington,NC,Davidson,27292,35.79,-80.22
-80.9545,35.956,23102,4901,"Central School Volunteer Fire Department, Inc.",1,4634 Wilkesboro Hwy,Statesville,NC,Iredell,28625,35.96,-80.95
-81.00480385,36.02263884,23103,4901,"Central School Volunteer Fire Department, Inc.",2,117 Barkers Grove Rd.,Union Grove,NC,Iredell,28689,36.02,-81.00
-80.7154191,36.38598273,23104,8677,"Central Surry Volunteer Fire Department, Inc.",1,611 S. Main Street,Dobson,NC,Surry,27017,36.39,-80.72
-80.78908927,36.39827046,23105,8677,"Central Surry Volunteer Fire Department, Inc.",2,2325 White Dirt Road,Dobson,NC,Surry,27017,36.40,-80.79
-78.9251,34.3224,23106,2405,Cerro Gordo Volunteer Fire Department and Rescue Squad,1,75 Railroad E,Cerro Gordo,NC,Columbus,28430,34.32,-78.93
-81.32391609,36.14816572,23107,9704,"Champion Volunteer Fire Department, Inc.",1,439 Champion-Mt. Pleasant Rd.,Ferguson,NC,Wilkes,28624,36.15,-81.32
-81.37824175,36.17479784,23108,9704,"Champion Volunteer Fire Department, Inc.",2,137 Siffords Branch Rd.,Purlear,NC,Wilkes,28665,36.17,-81.38
-81.396,36.1325,23109,9704,"Champion Volunteer Fire Department, Inc.",3,3044 Mt. Zion Rd.,Ferguson,NC,Wilkes,28624,36.13,-81.40
-79.05725899,35.91599762,23110,6802,Chapel Hill Fire Department,1,403 Martin Luther King Jr Blvd,Chapel Hill,NC,Orange,27514,35.92,-79.06
-79.02347881,35.90692773,23111,6802,Chapel Hill Fire Department,2,1003 S Hamilton St,Chapel Hill,NC,Orange,27517,35.91,-79.02
-79.03023487,35.93477424,23112,6802,Chapel Hill Fire Department,3,1615 E Franklin Street,Chapel Hill,NC,Orange,27514,35.93,-79.03
-79.05911417,35.96368291,23113,6802,Chapel Hill Fire Department,4,101 Weaver Dairy Road,Chapel Hill,NC,Orange,27514,35.96,-79.06
-79.06038968,35.88539996,23114,6802,Chapel Hill Fire Department,5,100 Bennett Road,Chapel Hill,NC,Orange,27514,35.89,-79.06
-80.834493,35.22285,23115,6002,Charlotte Fire Department,1,221 N Myers St,Charlotte,NC,Mecklenburg,28202,35.22,-80.83
-80.858066,35.210944,23116,6002,Charlotte Fire Department,2,1817 South Blvd,Charlotte,NC,Mecklenburg,28203,35.21,-80.86
-80.757531,35.179592,23117,6002,Charlotte Fire Department,3,6512 Monroe Rd,Charlotte,NC,Mecklenburg,28212,35.18,-80.76
-80.76126052,35.33775754,23118,6002,Charlotte Fire Department,4,"2325 W. Mallard Creek Church Rd,.",Charlotte,NC,Mecklenburg,28262,35.34,-80.76
-80.839118,35.23205,23119,6002,Charlotte Fire Department,5,525 N Church St,Charlotte,NC,Mecklenburg,28202,35.23,-80.84
-80.822264,35.202616,23120,6002,Charlotte Fire Department,6,249 S Laurel Ave,Charlotte,NC,Mecklenburg,28207,35.20,-80.82
-80.86133,35.237136,23121,6002,Charlotte Fire Department,7,224 Wesley Heights Way,Charlotte,NC,Mecklenburg,28202,35.24,-80.86
-80.811234,35.218706,23122,6002,Charlotte Fire Department,8,1201 The Plaza,Charlotte,NC,Mecklenburg,28205,35.22,-80.81
-80.760987,35.064645,23123,6002,Charlotte Fire Department,9,4529 Mckee Rd,Charlotte,NC,Mecklenburg,28270,35.06,-80.76
-80.887573,35.224683,23124,6002,Charlotte Fire Department,10,2810 Wilkinson Blvd,Charlotte,NC,Mecklenburg,28208,35.22,-80.89
-80.805131,35.247103,23125,6002,Charlotte Fire Department,11,3210 N Davidson St,Charlotte,NC,Mecklenburg,28205,35.25,-80.81
-80.875099,35.173546,23126,6002,Charlotte Fire Department,12,420 Inwood Dr,Charlotte,NC,Mecklenburg,28209,35.17,-80.88
-80.89202,35.257657,23127,6002,Charlotte Fire Department,13,4337 Glenwood Dr,Charlotte,NC,Mecklenburg,28208,35.26,-80.89
-80.797385,35.175898,23128,6002,Charlotte Fire Department,14,114 N Sharon Amity Rd,Charlotte,NC,Mecklenburg,28211,35.18,-80.80
-80.775222,35.237517,23129,6002,Charlotte Fire Department,15,3617 Frontenac Ave,Charlotte,NC,Mecklenburg,28215,35.24,-80.78
-80.847579,35.140027,23130,6002,Charlotte Fire Department,16,6623 Park South Dr,Charlotte,NC,Mecklenburg,28210,35.14,-80.85
-80.932548,35.213401,23131,6002,Charlotte Fire Department,17,5308 Morris Field Dr,Charlotte,NC,Mecklenburg,28208,35.21,-80.93
-80.856159,35.265226,23132,6002,Charlotte Fire Department,18,2337 Keller Ave,Charlotte,NC,Mecklenburg,28216,35.27,-80.86
-80.782322,35.138291,23133,6002,Charlotte Fire Department,19,1016 Sardis Ln,Charlotte,NC,Mecklenburg,28270,35.14,-80.78
-80.89279,35.129496,23134,6002,Charlotte Fire Department,20,9400 Nations Ford Rd,Charlotte,NC,Mecklenburg,28273,35.13,-80.89
-80.940207,35.264954,23135,6002,Charlotte Fire Department,21,1023 Little Rock Rd,Charlotte,NC,Mecklenburg,28214,35.26,-80.94
-80.795862,35.289114,23136,6002,Charlotte Fire Department,22,1917 W Sugar Creek Rd,Charlotte,NC,Mecklenburg,28262,35.29,-80.80
-80.723539,35.219422,23137,6002,Charlotte Fire Department,23,7400 E W T Harris Blvd,Charlotte,NC,Mecklenburg,28272,35.22,-80.72
-80.838993,35.087557,23138,6002,Charlotte Fire Department,24,7132 Pineville Matthews Rd,Charlotte,NC,Mecklenburg,28226,35.09,-80.84
-80.911565,35.308062,23139,6002,Charlotte Fire Department,25,6741 Pleasant Grove Rd,Charlotte,NC,Mecklenburg,28216,35.31,-80.91
-80.94018,35.132085,23140,6002,Charlotte Fire Department,26,9231 S Tryon St,Charlotte,NC,Mecklenburg,28273,35.13,-80.94
-80.750122,35.30306,23141,6002,Charlotte Fire Department,27,111 Ken Hoffman Dr,Charlotte,NC,Mecklenburg,28262,35.30,-80.75
-80.826299,35.33194,23142,6002,Charlotte Fire Department,28,8031 Old Statesville Rd,Charlotte,NC,Mecklenburg,28269,35.33,-80.83
-80.824739,35.251694,23143,6002,Charlotte Fire Department,29,620 W 28 St,Charlotte,NC,Mecklenburg,28206,35.25,-80.82
-80.935788,35.192098,23144,6002,Charlotte Fire Department,30,4707 Belle Oaks Dr,Charlotte,NC,Mecklenburg,28217,35.19,-80.94
-80.7642751,35.37420256,23145,6002,Charlotte Fire Department,31,3820 Ridge Rd.,Charlotte,NC,Mecklenburg,28269,35.37,-80.76
-80.825615,35.044825,23146,6002,Charlotte Fire Department,32,9225 Bryant Farm Rd,Charlotte,NC,Mecklenburg,28277,35.04,-80.83
-80.965093,35.315216,23147,6002,Charlotte Fire Department,33,2001 Mt Holly Huntersville Rd,Charlotte,NC,Mecklenburg,28214,35.32,-80.97
-80.71765901,35.27577007,23148,6002,Charlotte Fire Department,34,2824 Rocky River Rd.,Charlotte,NC,Mecklenburg,28215,35.28,-80.72
-80.71239312,35.32190371,23149,6002,Charlotte Fire Department,35,1120 Pavilion Blvd,Charlotte,NC,Mecklenburg,28262,35.32,-80.71
-81.002462,35.096425,23150,6002,Charlotte Fire Department,37,13828 S Tryon St,Charlotte,NC,Mecklenburg,28278,35.10,-81.00
